Čas;Přepsaný text;Extrahovaná data;JSON Text
2026-01-14 15:37:55;Já bych chtěla podat něco do židáho. Já teď je půjdu.;;
2026-01-14 15:38:03;Pane, halo, slyšíte nás?;;Pane, haló, slyšíte nás? ...toho kyslíku
2026-01-14 15:38:11;Zatím se předáváme do toho kyslíku. Tak dáme 10 litrů ten kyslík. Ahoj, máte vrátka. Trošku vyšeho kyslíku. Tenhle kyslík dáme do tenhle kyslíku.;{'polozky': {'Oxygenoterapie': '10 l'}};Tak dáme 10 litrů ten kysílk. Trošku zvyšujeme kyslík. Nemáme kisliček, dáme kisliček.
2026-01-14 15:38:19;A západně a co dáváme? Fydiologické rozkaz. Já jmenuji to bolus.;;Necítím žádnou rezistenci nebo něco takového? A dáváme, co dáváme? Fyziologický roztok. Dáme nejdřív bolus a potom dáme kapat.
2026-01-14 15:38:27;Můžeme říct bolus a potom dáme kapat? Taky. A když jíme to vláště, dále to... Díváme to ruce izokorický.;;A když zvýššíme ten tlak, tak dáme to. Má zornice, izokorický.
2026-01-14 15:38:35;... a měřím teplotu... ... 36 a... ... 63;{'polozky': {'Tělesná teplota (TT)': '36'}};A měřím teplotu. Třicet šest?
2026-01-14 15:38:44;6? 6 a 3. 36, 3. A 8 na kloubku. OK. Tak jo. Ký alkohol nevíte, tak jo, nevíte.;;Třicet šest tři. Gylkémie? Osmu a půl OK.
2026-01-14 15:38:52;Tak jo. I alkoholový, to taky jo necítíme. Mír. Tak to je moc mít.;;Alkoholový nebo něco takového necítíme? Mírně Můžeme pro ně ještě něco udělat?
2026-01-14 15:39:00;Tak tady mám si... Tak na chvíli jsem sehala. Tak já chramečku. Můžeme pro ně ještě něco udělat? Máme zajištěný;;Máme zejištěný. dejchá.
2026-01-14 15:39:08;Máme zajištěný dejta. Přeměřujeme plak.;;Přeměřujeme tlak?
2026-01-14 15:39:16;Můžeme přeměřit tla?;;Tady? Nahoře, nad tím. Tady, tady, tady. Aha, jo.
2026-01-14 15:39:24;Hele máme nějakou tu... ...tej komorový je. Takže bych měla asi...;;Hele, máme nějakou tu... Taková je.
2026-01-14 15:39:32;Titulky vytvořil JohnyX.;;
2026-01-14 15:39:40;Děkuji vaše jednostka. Já mám to stáhnout dole. Přeji hlasově, co bych dělala. Dáváme go.;;Dáváme gel.
2026-01-14 15:39:49;Tak, snímáme. Tohleto je komorovka, takže... Můžeme. Že dotýkáte si nikdo?;;Snímáme. Tohleto je komorovka, takže můžeme. Nedotýkáte se nikdo?
2026-01-14 15:39:57;že dotýkáte se nikdo, tak podáváme výboj.;;tak podáváme výboj.
2026-01-14 15:40:05;Tak jo, a začínáme mačkat, takže mám. Tak máš, Eli, ten.;;Tak jo, a začínáme mačkat. Takže mám. Tak máš Eli ten, vytáhneš...
2026-01-14 15:40:13;Tak máš eletén, vytáhneš dvě pěti.;;
2026-01-14 15:40:21;Děkujeme.;;
2026-01-14 15:40:29;Děkujeme.;;
2026-01-14 15:40:37;;;
2026-01-14 15:40:45;Titulky vytvořil JohnyX.;;
2026-01-14 15:40:54;Titulky vytvořil JohnyX.;;
2026-01-14 15:41:02;Ale jde pro slib. Tak jenom koučky.;;Je to prasklý, nech to bejt
2026-01-14 15:41:10;Pojďši kej. Taky mám začkat, ne?;;Jo. Držíš? Jo.
2026-01-14 15:41:18;Tak jehož ještě každá. Tři, dva, tři, tři, tři, tři, tři, tři.;;Tak jo. 1, 2, 3, 4, 5, 6, 7, 8, 9, 10.
2026-01-14 15:41:26;Tak to, šájte, když navíc ten adrenér.;;Tak to jde na ten adrenalin
2026-01-14 15:41:34;...;;Ten je podle mě až potřebně potr. A nemáš ještě zkusit ten defík?
2026-01-14 15:41:43;ty jo nakonec to p charismatico;;Ne, ne, ne. Jo celá amluka viď
2026-01-14 15:41:50;Já si myslím, že ten je až potom. A nemáš ještě zkusit ten defeat? Jo.;;A s tím se poprvé podává i amiodaron ne? Ten je podle mě až po třetí minutě A máme asi ještě zkusit ten defík? Jo. Jo.
2026-01-14 15:41:59;Tak já udělám ještě jednu, já nevím, kolik mám, já jsem se podmínila koukat na hodiny, ale tak zkusili bychom ty defi.;;To je ještě jeden defík. A já bych možná, tak já udělám ještě jednu, já nevím kolik mám, já jsem se podmínila koukat na hodiny, ale tak zkusili bychom ten defík.
2026-01-14 15:42:07;On týde vý.;;Máš to tam u sebe, takže...
2026-01-14 15:42:15;Takže budu však připraveny na zájmení. Váleží mě, jestli můžu.;;Takže já mám když tak připravený adrenalin Máme žilu. Jo Takže zkusíme znovu.
2026-01-14 15:42:23;Takže zkusíme znovu defík. Takže dáváme gel, nabídíme.;;Takže zkusíme znovu defík. Takže dáváme gel, nabíjíme.
2026-01-14 15:42:31;Podali jsme Lýbovi.;;Podali jsme výboj. A pokračujeme dále.
2026-01-14 15:42:39;...;;To je další
2026-01-14 15:42:47;Jo, dobře. Můžeme ještě jednotlivým vajbem, kterým dáme nějakou takovou stranu. Já bych to potřebovala.;;
2026-01-14 15:42:56;Já vím, že po třech lípoch se dává ten adrenér. Já vím, že mám ten adrenér. S námi mám třech kucučík do špivu. Špiváka.;;Tak já podám ten adrenlin
2026-01-14 15:43:04;Štupadáváme do výjezdky do výhoře.;;Podáváme 1 mg adrenalinu.
2026-01-14 15:43:12;Nějakým dalekýmdem .. Jestli Mỹ imbičkawe imagí krpoucí uk� יי;;
2026-01-14 15:43:20;Grandaurus H dictatorship. Prosí nám, kdo má objed fearsi Silvermane stones?;;Který si dáme? Amiodaron. Tři sta. Tři sta miligramů?
2026-01-14 15:43:28;Moถ ankou reflectsorch Im nějak ability;;že jo?
2026-01-14 15:43:36;Ne, tak je to třistá. Tak ještě jednou, pak musíme ještě jednou vytnout.;;Tak ještě jednu a pak zkusíme ještě jednu odjetnit. Tak ještě jednu a pak zkusíme ještě jednu.
2026-01-14 15:43:44;A potom se... co? Máš to potom? Že dáme početníků.;;A potom... Co? No co to?
2026-01-14 15:43:52;...;;Že dáme početní ten vývoj, tak to vyhledáte na nádavku. Jo. Je připravený.
2026-01-14 15:44:00;Zkusíme ještě jednou.;;Zkusíme ještě jednou. Tak, nažeme, nabíjíme,
2026-01-14 15:44:09;nabídíme, nikdo se nedotýkáme a dáváme výboj.;;nikdo se nedotýkáme a dáváme vývoj.
2026-01-14 15:44:17;Titulky vytvořil JohnyX.;;
2026-01-14 15:44:25;...;;podáváme 300 mg amiodaronu
2026-01-14 15:44:33;No ale to dává ještě jedno. No ale to dává ten adrenál. Ten adrenál se pokračuje pořád. No ale to je jedno.;;no a po těch 4 cyklech se podává znova. Ten adrenalin, ten amiodaron? Po třech
2026-01-14 15:44:41;...;;Už se to mám, že to vychází nějakým účinným středím. Podle mě uděláme tyhle čtyři 30 ku 2, a pak to dáme další.
2026-01-14 15:44:49;Myslím, že tady je předsedka, která má hodnotu.;;Jo, tak to takhle střídámě.
2026-01-14 15:44:58;fireworks;;Nic, jo? Ne.
2026-01-14 15:45:05;Titulky vytvořil JohnyX.;;
2026-01-14 15:45:14;Titulky vytvořil JohnyX.;;
2026-01-14 15:45:22;Titulky vytvořil JohnyX.;;
2026-01-14 15:45:30;Titulky vytvořil JohnyX.;;
2026-01-14 15:45:39;Jsi mi PE incremental. Dneska se tady něco abys měit. Tak to je to.. Si myslíš. Tady je konec.;;Zkusíme zanalyzovat.
2026-01-14 15:45:46;Nadejche. Nadejche. Tak nadejche. Tak nadejche. Tak nadejche.;;Hele sinus
2026-01-14 15:45:54;Jo. Ty vole, ještě nezapadá. Nezapadá.;;
2026-01-14 15:46:03;Pane, slyšíte nás? Pane? Ne, já to nic, tak zkušíme to.;;Ty vogo Pane slyšíte nás? Pane? Ee, nereaguje.
2026-01-14 15:46:11;Tak zase někdy způsobíme to.;;
2026-01-14 15:46:19;No a já bych se měli květně zlejela, no. Uvíme, co ten dla, když budu to dál.;;
2026-01-14 15:46:27;No, jsem nízký. No tak zkusím mu dát ještě... Chceš mu dát nor? Nedávám tady nor, ale já bych mu dal spíš ještě nějakej...;{'polozky': {'Noradrenalin': ''}};můžeme ten tlak. nízkej. Hele zkusíme mu dát ještě... Chceš mu dát nor?
2026-01-14 15:46:35;Já bych mu dala spíš ještě nějakou takovou, no ještě víc, nějaký bolus. Já bych prostě udělala takový to, jak to tím přetlakem naroješ do vnitř. Jo, přetlakovou manželou.;;Já bych mu spíš dala ještě tekutinu. Nějakej bolus. Já bych udělala, jak to přetlakem narveš dovnitř.
2026-01-14 15:46:43;Manžetu, myslíte? No no, se to dá, že to jenom zmáčkáš a prostě se tam za toho hledáš podle mě. Že jako nepotřebuješ. Tak jo, tak tohle pak jdeme.;;Přetlakovou manžetu myslíte. No já myslela, jak to zmáčneš a dát dovnitř
2026-01-14 15:46:51;Tak tohle pak jedeme. Dobře. Tady je Fida. Takhle tam před takovým momentem to...;;Jo tak tohle
2026-01-14 15:46:59;před takovou hodinou to... A to jsi dala? No, v studio. Tak já jsem taky mravila,;;tady je fýzák. Přetlakovou manžetou
2026-01-14 15:47:08;A že to tam může říkat i kvěma přístupama, když je to hodně málo.;;
2026-01-14 15:47:15;Zkusíme přeměřit ten tlak, jestli by vám pomohlo. Zkouším teda slovofurní skoro saturní.;;zkusíme přeměřit ten tlak
2026-01-14 15:47:24;Začněte na svamofilní skotu saturací. A kolik máme kyslí? 10. 10. Zkusíme 12 litrů kyslí. Možná to teoreticky můžeme;{'polozky': {'SpO2': '10', 'Oxygenoterapie': '12 l'}};Slyšíte nás? Má hodně nízkou tu saturaci? Kolik má kyslíku? 10. 10 až 12 litrů kyslíku
2026-01-14 15:47:32;Možná to teoreticky můžeme úplně voholit, můžeme dál u něj maximálně, že to nemusí mít to zvlaky těžší. Já to necháku.;;
2026-01-14 15:47:40;Já to na chvilku. On je i pomalej prostě. Takhle dělat nic nebo...;;je pomalej prostě
2026-01-14 15:47:48;Tak hvězdně cítím trochu alkohol, bych mohl si dát nějakou trochu nebo něco. To nevím, jestli řešíme.;;tak co máme - je z něj trochu cítit alkohol, mohl si dát nějakou drogu nebo něco, ale to stejně nevyřešíme
2026-01-14 15:47:56;No to nevím, jestli tady křešíme, takže živou máme, můžeme ještě něco jiného. Jako je divný, že na to, že má nízký tlak, má i brady kardy.;{'polozky': {'Krevní tlak': 'nízký', 'Srdeční frekvence': 'nízká'}};můžeme ještě něco jinýho?
2026-01-14 15:48:04;A pak má i brady kardii. No to je divný, že je pomalé a nízko. A ani samomet nechce dechat. Když úplně na maximum dáme kyslí saturace,;{'polozky': {'Srdeční frekvence': 'Bradykardie', 'Dechová frekvence': 'Žádná'}};no je divný, na to, že má nízký tlak má i bradykardii má fakt nízkou tu saturaci. když úplně na maximum dáme kyslík - saturace?
2026-01-14 15:48:13;...;;
2026-01-14 15:48:21;Obě plíce dýchají symetricky. Dýchají, takže ten zepk nemá. Co můžeme mít ještě? 4H4T?;{'polozky': {'Symetrie dýchání': 'Symetrické'}};A ty plíce dýchají symetricky? Jo
2026-01-14 15:48:29;Tenzak, hypotermie a kalémie, to teď nezjistíme. Tamponádu. Tamponádu, je asi nejpravdopodobnější.;;Co ještě můžeme. Čtyři H čtyři T hypotermie, eeee, kalemie, tu teď nezjistíme Tamponadu
2026-01-14 15:48:37;To je asi nejpravděpodobně. Podle mě to má nějakou intoxikaci. To budou toxíny. Ale už má aspoň dechově. Tak já bych ho teď...;{'polozky': {'Nynější onemocnění (NO)': 'Intoxikace', 'Průchodnost dýchacích cest': 'Ano'}};Podle mě má nějakou intoxikaci prostě
2026-01-14 15:48:42;Tak já bych ho teď převazla. No taky, tak bych to všude jistě převznal.;;A hele, už se nám aspoň dechově
2026-01-14 16:23:34;Titulky vytvořil JohnyX.;;Koukáme na nebezpečí, vidíme nějaké nebezpečí.
2026-01-14 16:23:42;Koukáme na nebezpečí, vidíme nějaké nebezpečí. Dobře, jdeme dál.;{'polozky': {'Nebezpečí': 'Ano'}};Dobře, jdeme dál.
2026-01-14 16:23:50;Normálně máme rukavice. Ano. Nasazujeme si všechny ponucky, nasazujeme si roušky, nasazujeme si rukavice.;;Normálně máme rukavice. Ano. Nasazujeme si všechny pomůcky, nasazujeme si roušky, nasazujeme si rukavice.
2026-01-14 16:23:58;Dobrý den, pane, slyšíte nás? Neslyší nás. Dobře. Tak, vítám vás. Slyšíte nás, prosím vás, pane?;{'polozky': {'AVPU': 'Nereaguje'}};Dobrý den, pane, slyšíte nás? Neslyší nás. Dobře.
2026-01-14 16:24:06;No, slyšíte nás, prosím vás pane? Reaguje na mě pan? Nereaguje. Jako zkošujeme lesčí výpočet. Pan Sténá, dobře.;{'polozky': {'Kvalita vědomí (Orientace)': 'Nereaguje', 'AVPU': 'Nereaguje'}};Slyšíte nás, prosím vás, pane? Reaguje na mě pan? Nereaguje. Já bych bolestivý-
2026-01-14 16:24:14;Pán Stejnák. Vidíme, že nám dýchá tu břišku, je to takové divné. Já bych si ho pro jistotu položila.;{'polozky': {'Hloubka dýchání': 'Abnormální', 'Symetrie dýchání': 'Asymetrické'}};Pan Stená. Dobře. Vidíme, že nám dýchá tu břišku, Já bych si ho pro jistotu položila.
2026-01-14 16:24:22;To znamená, v reálném životě posouváme pána, aby nesadil opřený ostrov při fixaci.;;Tak položíme si. To znamená, v reálném životě posouváme pána, aby neseděl opřený o strom. Při fixaci krční páteře
2026-01-14 16:24:31;Tak, stejně tak mu dám třič ten polštaž. Mám už hezky zaklon. Ať si nám hezky líká. Tak. Dobře.;;Tak, stejně tak mu dám pryč ten polštař. Mám si hezký záknon, ať si nám hezký
2026-01-14 16:24:38;Tak. Dobře. Tak, až to vyjeme. Tak. Opovídat s ním, moc nejde.;{'polozky': {'Kvalita vědomí (Orientace)': 'Porucha vědomí'}};Tak, dobře. ... jestli dýchá Povídat s ním moc nejde, tak Klaudy, co jdeš vyšetřovat?
2026-01-14 16:24:47;když se ním moc nejde, tak Klaudy, co dajš vyšetřovat? Jo, změřím si satura. Změřím panovi saturaci, napojíme si ho na efekt. Tak napojím monitori.;{'polozky': {'SpO2': ''}};Jo, změříme si saturaci. Změřím panovi saturaci, napojíme si ho na EKG.
2026-01-14 16:24:55;Tak napojíme monitori, jdou postupně... Dárně, máme to lístá kurátko. Nasadili jsme mu manžetu. Nasadili jsme mu manžetu na tlak.;{'polozky': {'Krevní tlak': ''}};Tak napojíme monitory
2026-01-14 16:25:03;na vlak a námyslíme i na jeho. Aby prošli. Fajně. Pán je bezvědomý. Pčičiny bezvědomý. Oluha, Žuhel, to jako budeme řešit.;{'polozky': {'Kvalita vědomí (Orientace)': 'Bezvědomý'}};Dáme pánovi saturátko. Nasadili jsme pánovi manžetu. Nasadli jsme manžetu na tlak.
2026-01-14 16:25:11;Tak to budeme řešit. Napojujeme na EKG, zapojí EKG. Super. Plus 54. Plus 74.;{'polozky': {'EKG': 'zapojeno', 'Srdeční frekvence': '74'}};Napojujeme na EKG, zapojuj EKG. Super. Puls 54.
2026-01-14 16:25:19;Plak 70, jo. A slob satoré. Nic o něm nevíme. Není nikdo okolik, kdo by nám odpověděl, co mám.;{'polozky': {'Srdeční frekvence': '70'}};Tlak 72 Nic o něm nevíme. Není nikdo v okolí, kdo by nám odpověděl něco o něm.
2026-01-14 16:25:28;Já bych chtěla odpovědět na co mám. No, dýcha 20, to je víc. Bradykardie... Jo já jdu poslouchat pána. Bradykardie je potencíální oblikce.;{'polozky': {'Dechová frekvence': '20', 'Srdeční frekvence': 'Bradykardie'}};No, dycha 20, to je víc. Bradikardie Jo, já jdu poslouchat pána.
2026-01-14 16:25:35;Je to pan ze Sherwoodů. Je to pan ze Sherwoodů. Prostě mohl se otránit něčím.;;Je to pán ze Sherwoodu. Je to pán ze Sherwoodu. Prostě mohl se otrávit něčím.
2026-01-14 16:25:44;Už je od něj okolátkova, tragická. Pání, pan čisté skrypkové bilaterálny. Pán čisté skrypkové bilaterálny,;{'polozky': {'Poslech – plíce': 'Čisté skrypkové bilaterální'}};Užil nějakou látku. Sedí to na první trauma. Čisté skrypkové bilaterálně. Pán čisté sklípkové bilaterálně.
2026-01-14 16:25:52;Pán Čistek, klipkujeme bilaterálně. Srdce. Zkusit se.;{'polozky': {'Hlava - Oči': 'Klipkujeme bilaterálně'}};Pán čisté sklépkové bilaterálně. Srdce.
2026-01-14 16:26:00;Děkujeme.;;Točím u pana 12 svodové EKG.
2026-01-14 16:26:08;To je EKG, nám dává svobodný. Koukám na EKG. Já měřím panovité.;{'polozky': {'EKG': 'Svobodný', 'Srdeční frekvence': 'Panovité'}};Nandává svody. Koukám na EKG. Já měřím pánovi teplotu.
2026-01-14 16:26:16;Já měřím pánovi teplotu. 36. A změřím i věkery.;{'polozky': {'Tělesná teplota (TT)': '36'}};třicet šest tři. třicet šest tři. A změřím jejich glykemii.
2026-01-14 16:26:24;Zatáčíme. A základní čtyři mějící zakrytí? Reagujte stejně.;{'polozky': {'Zajištění dýchacích cest (Basic)': 'Zatáčení'}};8 a půl.
2026-01-14 16:26:32;Reaguje si stejně. Pan Mikořad reaguje na bolesti? Ne. Tak nic o...;{'polozky': {'Bolest (VAS/NRS)': 'Neguje'}};Reaguje stejně. Pan mi pořád reaguje na bolestivý podnět? Pane?
2026-01-14 16:26:41;Pane, co vidím? Pane, to stále reagová na dostup. Dýchá? Jo, pan to tady dýchá, ale to stále reagová na dostup.;{'polozky': {'Průchodnost dýchacích cest': 'Ano', 'Symetrie dýchání': 'Neuvedeno', 'Kvalita vědomí (Orientace)': 'Reaguje'}};Dýchá? Jo, pan pořád dýchá, ale přestal reagovat na bolestivý podnet?
2026-01-14 16:26:49;Ale dýchá, ale musel reagovat na dosti kvůli. Nechceme ono reagovat, ale musíme výdat základ. Co vidím na EKG... Když mu toleruje. Jo. Klaudy, prosím tě, řeš ten rvej.;;Nechceme mu dát airwaye, ať nemusíme hlídat záklon? Co vidím na EKG? Jo, Klaudy, prosím tě, řeš ten airway.
2026-01-14 16:26:57;Klaudy, prosím tě, řeš ten airway. Co vidíme na EKG, vidím elevace v AVR. Jo. A jde prostě všude možná ve 4, 5 měsíc. Dáme tam můj airway.;{'polozky': {'Zajištění dýchacích cest (Basic)': 'Ano', 'EKG': 'Elevace v AVR'}};Co vidíme na EKG, vidím elevace v AVR. A deprese všude možně Dáme pánovi airway.
2026-01-14 16:27:05;Je to takový hodně zvláštní. Jedna, dva, tři elevace AVR.;{'polozky': {'EKG': 'Elevace AVR'}};Je to takový hodně zvláštní. Vážně, vev, tohle, jedna, dva, tři. Elevace AVR.
2026-01-14 16:27:13;V ABFu nejsou, ale v depresce tady taky spíš.;;V AVF-ku nejsou elevace, to už ještě depresé tady taky spíš. Změřím pánovi tlak ... možná budeme měřit kontinuálně
2026-01-14 16:27:22;Tak, že nastávání je vrázně jednoduché. Čestně tak, a možná to dejme měřit kontinuálně. Tak to potřebujeme. Jas, jas, jas.;;
2026-01-14 16:27:29;Fajn. 72 na 48. Fajn. Saturuje nám dobře.;{'polozky': {'Krevní tlak': '72/48', 'SpO2': 'saturuje dobře'}};Fajn. Saturuje nám dobře
2026-01-14 16:27:37;Já se dívám na pana, prohmatávám pánovi hlavu. Ještě kapila dní. Rukavice čisté? Rukavice čisté.;;Já se dívám na pana, prohmatávám pánovi hlavu. Rukavice čisté? Rukavice čisté.
2026-01-14 16:27:46;Rukavice čisté. Žádné krepitace. Výtoky z očí z noců. Valdi měřila si klimčuk? Jo, osm.;{'polozky': {'Krevní tlak': '120/80'}};Žádné krepitace. Výtoky z očí z nosu? Klaudi, měřila si glymču? Jo, 8.
2026-01-14 16:27:54;Dobře. Kapitulát měl dvě vteřiny? Tři vteřiny. Krk v pořádku? Nevidím žádné deformace, tráche a něco? Dobře.;{'polozky': {'Krk': 'Bez deformací'}};Dobře. Kapilární návrat 2 vteřiny? 3 vteřiny. Krk v pořádku, nevidím žádné deformace, trachea, nic. Dobře.
2026-01-14 16:28:02;Dobře, prohmatávám panu Horní Končetiny. Nic nevinný na panu. Výborně. Horní Končetiny v pořádku, pan Maciano.;{'polozky': {'Končetiny (DK/HK)': 'V pořádku'}};Prohmatávám horní končetiny, nic nevídím, výborně. Horní končetiny v pořádku, pan má cyanózu, ano, protože už máme nízko saturaci.
2026-01-14 16:28:10;V pořádku, pan Macianos, protože už máme nízkou faturaci. A pozor, vidím, Klaudii, vidím změnu rytmu, vidím stipulaci komor. Paň, vidíme zpátky.;{'polozky': {'Poslech – srdce': 'Změna rytmu, stipulace komor'}};A pozor, vidím Klaudii, vidím změnu rytmu, vidím fibrilaci komor.
2026-01-14 16:28:18;Vidíme spatřenou zástavu, začínáme s kompresory.;{'polozky': {'KPR (Resuscitace)': 'Zahájena'}};Vidíme spatřenou zástavu, začínám s kompresemi.
2026-01-14 16:28:26;..;;
2026-01-14 16:28:34;Člověk neví co je to. Člověk neví co je to. Neví, ale toč mi to. A Ivi? Pručníky.;;Co mám nastavit, nevím nevidím na to...
2026-01-14 16:28:43;Průčině. Průčině, taky, dobré.;;
2026-01-14 16:28:50;Minus, minus, minus, minus. To je super. Dobrý.;;Dobrý. Tak spusti stopky prosím tě Olu, pak řeš dýchací cesty.
2026-01-14 16:28:59;Spustím stopky. Tak spustí stopky prosím tě Olu, pak řeš dýchat těch cest. Dobré, pojď se mi pozeraj.;;
2026-01-14 16:29:07;Máme pozor jak se to bude dělat. Tak, padněj. Přerušil kompresor kontrolerů. Nebo můžeme na mě duchat, ne? Protože máme zpatřenou zastavu.;{'polozky': {'Kvalita vědomí (Orientace)': 'Nepříznivá', 'Zajištění dýchacích cest (Basic)': 'Dýchání přes mě'}};Přerušuji komrese, kontrola rytmu.
2026-01-14 16:29:15;Protože máme spotřenou zastavu. Spotřenou zastavu, přesně tak. Tak nabídneme. Podáváme výboj.;{'polozky': {'Elektrická terapie': 'Výboj'}};Protože máme zpatřenou zastavu. Tak, nabíjíme. Podávám výboj.
2026-01-14 16:29:23;Výboj podám. Výboj podám, pokračuj. Můžeme třikrát. Můžeme třikrát, tak můžeme výběr. Podávám výboj.;{'polozky': {'Elektrická terapie': 'Výboj podán'}};Výboj podám. Výboj podám, pokračuj. Můžeme třikrát. Tak, podávám výboj.
2026-01-14 16:29:31;Podávám výboj. Počet Mačka. Výboj podán. Výboj podán, výboj, konci, cover, počet. Jaký výboj mám?;{'polozky': {'Elektrická terapie': 'Výboj'}};Výboj podán. Výboj podán, vidíme fibrilace komor pořád. Taky si ho nabíjíme.
2026-01-14 16:29:39;Podávám vývoj. Vývoj podám. Nic. Vidíme v podálce koma, pokračuj. Kompresi.;{'polozky': {'KPR (Resuscitace)': 'Kompresi'}};Výboj podám. Výboj podám. Vidíme fibrilace, komor, pokračuj. Máme tep?
2026-01-14 16:29:47;Máme teď? Já si nevím, tak už... Už... Teď necítíme. Ne. Cože? Teď necítíme. To teď je...;;Ještě jedna minuta? Tep necítíme. Ne.
2026-01-14 16:29:56;Měl jsem čas a necítila jsem. Fajn. Kvády, které jste vystražili. Máme zavedenou žílu, víš tak? Nemáme.;;Měřím čas. A necítila jsem. Fajn. Máme zavednutou žílu?
2026-01-14 16:30:04;Můžeš tak? Nemáme. Tak vymeníme se po tři, dva, jeden. Teď věřeš, že to je zoudýchací cesty a kompresor je. Jestli figurina má reagovat, tak to sem nechám.;;Nemáme. Tak vymeníme se po 3, 2, 1. Teď vyřeš s Olu dýchací cesty a komprese. já jdu řešit žílu
2026-01-14 16:30:12;Ještě figurina má ráno, tak to třeba mít dofoknutá. Tak je to třeba mít dofoknutá.;;Jestli figurina má reagovat, tak to se mi doplknete. Tak, zavadíme palivy žilů, podařilo se.
2026-01-14 16:30:20;Tak, zavadíme palivy žilu, podařilo se? Podařilo se, žilo je zavadět.;{'polozky': {'Zajištění cévního vstupu': 'Úspěšné'}};Podařilo se, žíla je zavaděna.
2026-01-14 16:30:28;Takže jak než byliš mě představit, to... Tak, tak. Tak. Ideálně bylo, že bychom něco přistupovali, že bychom můžeme;;Tak, ideální by bylo, že bychom něco přistupnuli, můžeme kontinuálně nebo...
2026-01-14 16:30:36;Můžeme přistupit do tým hlavnou zemlouk? Jo, nějakou hlavu. Já od někdo jen hlavu. A i Joelle si máme spíš než tam.;;Jo, nějakou lámu. Já donesu lamu
2026-01-14 16:30:44;Tady si máme spíš než tam. Tady posouvám i dělku o lůd.;;igel jestli máme spíš Dobře, kouknu na to. Tak.
2026-01-14 16:30:53;Posouvám i dělku olu. Vlastně 30. Fajn, jak jsme na tom s časem? Skoro dvě minuty. Skoro dvě minuty, fajn, takže...;;30. Fajn, jak jsme na tom s časem? Skoro 2 minuty. Skoro 2 minuty, fajn.
2026-01-14 16:31:01;Polový journalist;;Takže kontrola rytmu. Tak, jdeme dál v kontrolu rythmu.
2026-01-14 16:31:09;Já budu to zkusit na radek ať to dopustím. Tak, dělám kontrolu rytmu. Je tady etno.;{'polozky': {'EtCO2': 'přítomno'}};
2026-01-14 16:31:17;Zvím, fibrinovací kolor, tak, mačky nabijím. A tak už tam nechci být.;;vidím, fibrilaci komor tak mačkej, nabíjím A jak se to nabíjí?
2026-01-14 16:31:26;Ať už tam necháte nic. Tak jak jsem řekla, máme jistotu? Jo, ale zvuků. Je to zvuků. Ne, ne, ne, to máte jistotu.;;Jo, ale z boku Je to z boku Ne, ne, ne, to mám
2026-01-14 16:31:33;Promiň, promiň. Tak nabíjím, ruce pryč, podávám výboj, výboj podám, popresu, popresu. Jo a děláme zároveň na...;{'polozky': {'KPR (Resuscitace)': 'Ano', 'Elektrická terapie': 'Ano'}};Tak nabíjím Ruce pryč, podávám vývoj Vývoj podán, pokračuj v kompresích Jo, igelka zavedená
2026-01-14 16:31:41;Tohle zavele nám. Povedlo se na letemé? Dobře. Nikde nám to, když to profil, povedlo se. Tak, podáli jsme výbor.;;Povedlo se zavést? Dobře. Tak. Nikde nám to, když to profil... Tak, podáli jsme výboj. To byl zatím první, až po třetí výboji se bylo podávat leky.
2026-01-14 16:31:49;Tak, podávali jsme výboj, to byl zatím první až po třetí výboj, kdy se budou podávat léky. Fajn. Děkujeme, že jste byli. Můžeme chodit na ventilátor?;{'polozky': {'Elektrická terapie': '1. - 3. výboj', 'Umělá plicní ventilace (UPV)': 'ano'}};Fajn. Můžeme hodit na ventilátor.
2026-01-14 16:31:58;Hrd na ventilátor. Jo, oby, oby. A teď se není půl litera. Půl litera, souhlasím. Tak, co? Chceš tří den?;;hoď na ventilátor. Jo, objemově řízenej. objemově řízenej Půl litra. Půl litr, souhlasím. Tak. Co?
2026-01-14 16:32:06;Co? Chceš třídat? Raz, dva, tři. Já to trošku zníhám. Super, moc děkuju. Možná by bylo fajn si naši sablejky.;;Chceš střídat? Raz, dva, tři. Já to trošku snížím Super, moc děkuji. Možná by bylo fajn si nachystat léky pro jistotu.
2026-01-14 16:32:14;Možná by bylo fajn si nachystat lajky. Jo, já jenom šukám, či mi nískou. Mám chystat, neboreš na to, Claudia? Jdeme. Máme 50 sekund do další kontroly rytmu. Dobré.;;Mám chystat nebo jdeš na to, Klaudi? Jdeme na to. Máme 50 sekund do další kontroly rytmu.
2026-01-14 16:32:22;Můžu kontroli rychlí. Dobré. Já vytl jsem? Jo máme vytl. Dobré, já bych potřebovala jednu.;;Dobré. Olu Jo Dobré, to už je to Tak, když budou připraveny léky, můžeme si bavit o reverzibilních příčinách zástavy
2026-01-14 16:32:30;Tak, když budou připraveny léky, můžeme si bavit o reverenzibilních těčinách za stavění.;;Natáhnem si mililittr adenalinu a 300mg amiodaronu a přetlak.
2026-01-14 16:32:38;a 300g amiodonu a překlad. A přidravili jsme celé. Ano. Zatím do žily podáváme 52 litrů;{'polozky': {'Amiodaron': '300g', 'Zajištění cévního vstupu': 'ano', 'Objem podané tekutiny': '52 litrů'}};A pridrahujeme si ho celé. Ano. Zatím do žily podáváme 500ml jemně kapat, aby se nám nezavřel vstup.
